"","elev_third","name","mean"
"3186","Mid (2656-3132)","diff60",0.0812759883907729
"3187","High (3133-3486)","diff00",0.0942153145260655
"3188","High (3133-3486)","diff60",0.154900812005149
"3189","Low (1387-2655)","diff00",-0.0321342246693406
"3190","Low (1387-2655)","diff60",-0.120435494180223
"3191","Mid (2656-3132)","diff00",0.06622078073391
"3192","Mid (2656-3132)","diff60",0.0942539896395672
"3193","High (3133-3486)","diff00",0.0963651440535638
"3194","High (3133-3486)","diff60",0.125769327339503
"3195","Low (1387-2655)","diff00",-0.0296756274315142
"3196","Low (1387-2655)","diff60",-0.0544871673720448
"3197","Mid (2656-3132)","diff00",0.0684408069932126
"3198","Mid (2656-3132)","diff60",0.0852940033583361
"3199","High (3133-3486)","diff00",0.0942625697210193
"3200","High (3133-3486)","diff60",0.167411954050337
"3201","Low (1387-2655)","diff00",-0.0321347710862129
"3202","Low (1387-2655)","diff60",-0.151009807482833
"3203","Mid (2656-3132)","diff00",0.0662926091367513
"3204","Mid (2656-3132)","diff60",0.0965907658344866
"3205","High (3133-3486)","diff00",0.0894026013568058
"3206","High (3133-3486)","diff60",0.128266918196474
"3207","Low (1387-2655)","diff00",-0.036571904646258
"3208","Low (1387-2655)","diff60",-0.0827554906929205
"3209","Mid (2656-3132)","diff00",0.0613016105341309
"3210","Mid (2656-3132)","diff60",0.0805290277715069
"3211","High (3133-3486)","diff00",0.0943299936108061
"3212","High (3133-3486)","diff60",0.18332812514298
"3213","Low (1387-2655)","diff00",-0.0321484755506145
"3214","Low (1387-2655)","diff60",-0.224926966030354
"3215","Mid (2656-3132)","diff00",0.0663468671045068
"3216","Mid (2656-3132)","diff60",0.0923403906525671
"3217","High (3133-3486)","diff00",0.0913516469600506
"3218","High (3133-3486)","diff60",0.141913986239162
"3219","Low (1387-2655)","diff00",-0.0352323514410198
"3220","Low (1387-2655)","diff60",-0.122409510516548
"3221","Mid (2656-3132)","diff00",0.0633814140181225
"3222","Mid (2656-3132)","diff60",0.0869103360746514
"3223","High (3133-3486)","diff00",0.0879689074105245
"3224","High (3133-3486)","diff60",0.170903133704985
"3225","Low (1387-2655)","diff00",-0.0387672213819947
"3226","Low (1387-2655)","diff60",-0.276703162869983
"3227","Mid (2656-3132)","diff00",0.0599208592831258
"3228","Mid (2656-3132)","diff60",0.0721863518859248
"3229","High (3133-3486)","diff00",0.0876425135193123
"3230","High (3133-3486)","diff60",0.124968429319987
"3231","Low (1387-2655)","diff00",-0.0394048387938404
"3232","Low (1387-2655)","diff60",-0.0938389178592264
"3233","Mid (2656-3132)","diff00",0.0594267057880087
"3234","Mid (2656-3132)","diff60",0.0772532271272425
"3235","High (3133-3486)","diff00",0.0933891551528527
"3236","High (3133-3486)","diff60",0.180915722060709
"3237","Low (1387-2655)","diff00",-0.0329794460278637
"3238","Low (1387-2655)","diff60",-0.227248015467734
"3239","Mid (2656-3132)","diff00",0.0654242431869245
"3240","Mid (2656-3132)","diff60",0.0900008887970545
"3241","High (3133-3486)","diff00",0.0962856051878048
"3242","High (3133-3486)","diff60",0.138479151413643
"3243","Low (1387-2655)","diff00",-0.0297216401390813
"3244","Low (1387-2655)","diff60",-0.0749938144356884
"3245","Mid (2656-3132)","diff00",0.0683779401328628
"3246","Mid (2656-3132)","diff60",0.0909108236213749
"3247","High (3133-3486)","diff00",0.0884569198116429
"3248","High (3133-3486)","diff60",0.154721147148104
"3249","Low (1387-2655)","diff00",-0.0379656074440143
"3250","Low (1387-2655)","diff60",-0.165059809666329
"3251","Mid (2656-3132)","diff00",0.0604025471470698
"3252","Mid (2656-3132)","diff60",0.0842769020713428
"3253","High (3133-3486)","diff00",0.0890554753222912
"3254","High (3133-3486)","diff60",0.13810834140025
"3255","Low (1387-2655)","diff00",-0.0377051063887018
"3256","Low (1387-2655)","diff60",-0.105820455488531
"3257","Mid (2656-3132)","diff00",0.0609533335051078
"3258","Mid (2656-3132)","diff60",0.0834044198315014
"3259","High (3133-3486)","diff00",0.0899712517948107
"3260","High (3133-3486)","diff60",0.129197845161099
"3261","Low (1387-2655)","diff00",-0.0369421975971893
"3262","Low (1387-2655)","diff60",-0.0838771602308949
"3263","Mid (2656-3132)","diff00",0.0619333417939726
"3264","Mid (2656-3132)","diff60",0.081476596286754
"3265","High (3133-3486)","diff00",0.100379723696593
"3266","High (3133-3486)","diff60",0.14559310454908
"3267","Low (1387-2655)","diff00",-0.0253910093124464
"3268","Low (1387-2655)","diff60",-0.0649069340366675
"3269","Mid (2656-3132)","diff00",0.0724944564974489
"3270","Mid (2656-3132)","diff60",0.0981352849444722
"3271","High (3133-3486)","diff00",0.0804625585303213
"3272","High (3133-3486)","diff60",0.121719612033897
"3273","Low (1387-2655)","diff00",-0.0461755430416595
"3274","Low (1387-2655)","diff60",-0.123423850301005
"3275","Mid (2656-3132)","diff00",0.0522526031762668
"3276","Mid (2656-3132)","diff60",0.0674240352835596
"3277","High (3133-3486)","diff00",0.091671639630049
"3278","High (3133-3486)","diff60",0.131807375886045
"3279","Low (1387-2655)","diff00",-0.0351175860104584
"3280","Low (1387-2655)","diff60",-0.0807201267565591
"3281","Mid (2656-3132)","diff00",0.0635109945032533
"3282","Mid (2656-3132)","diff60",0.0839229654314262
"3283","High (3133-3486)","diff00",0.0913858793993401
"3284","High (3133-3486)","diff60",0.160933440708532
"3285","Low (1387-2655)","diff00",-0.0349690603994755
"3286","Low (1387-2655)","diff60",-0.157620063643528
"3287","Mid (2656-3132)","diff00",0.0632875544982963
"3288","Mid (2656-3132)","diff60",0.0904114622782465
"3289","High (3133-3486)","diff00",0.0968921065405891
"3290","High (3133-3486)","diff60",0.190135137456262
"3291","Low (1387-2655)","diff00",-0.0293967946960834
"3292","Low (1387-2655)","diff60",-0.21661903973489
"3293","Mid (2656-3132)","diff00",0.0689647308388487
"3294","Mid (2656-3132)","diff60",0.0992960023507567
"3295","High (3133-3486)","diff00",0.0864631565070305
"3296","High (3133-3486)","diff60",0.164932443598126
"3297","Low (1387-2655)","diff00",-0.0403214659579825
"3298","Low (1387-2655)","diff60",-0.326442425310667
"3299","Mid (2656-3132)","diff00",0.0583254143918564
"3300","Mid (2656-3132)","diff60",0.0552422483478356
"3301","High (3133-3486)","diff00",0.10480541421334
"3302","High (3133-3486)","diff60",0.153361236111755
"3303","Low (1387-2655)","diff00",-0.0208830584699062
"3304","Low (1387-2655)","diff60",-0.0646055048550944
"3305","Mid (2656-3132)","diff00",0.0770608660096239
"3306","Mid (2656-3132)","diff60",0.106944519827872
"3307","High (3133-3486)","diff00",0.0948422780018686
"3308","High (3133-3486)","diff60",0.17437134206394
"3309","Low (1387-2655)","diff00",-0.0317865469769985
"3310","Low (1387-2655)","diff60",-0.167742388842054
"3311","Mid (2656-3132)","diff00",0.0668775771817957
"3312","Mid (2656-3132)","diff60",0.0981301552980047
"3313","High (3133-3486)","diff00",0.0828409451424001
"3314","High (3133-3486)","diff60",0.12408118238126
"3315","Low (1387-2655)","diff00",-0.0448207475312895
"3316","Low (1387-2655)","diff60",-0.100324387184173
"3317","Mid (2656-3132)","diff00",0.0545175078385478
"3318","Mid (2656-3132)","diff60",0.0713252388880724
"3319","High (3133-3486)","diff00",0.0995566499080282
"3320","High (3133-3486)","diff60",0.203740856851193
"3321","Low (1387-2655)","diff00",-0.0265893771030754
"3322","Low (1387-2655)","diff60",-0.237663190778023
"3323","Mid (2656-3132)","diff00",0.0717383842070462
"3324","Mid (2656-3132)","diff60",0.105225656419066
"3325","High (3133-3486)","diff00",0.0934629161268758
"3326","High (3133-3486)","diff60",0.134191095244956
"3327","Low (1387-2655)","diff00",-0.0328477707156858
"3328","Low (1387-2655)","diff60",-0.0828028218703543
"3329","Mid (2656-3132)","diff00",0.0654671745796083
"3330","Mid (2656-3132)","diff60",0.0869218278072382
"3331","High (3133-3486)","diff00",0.0859853981152334
"3332","High (3133-3486)","diff60",0.13911176481735
"3333","Low (1387-2655)","diff00",-0.0409272106616229
"3334","Low (1387-2655)","diff60",-0.138835580662264
"3335","Mid (2656-3132)","diff00",0.0578250743468476
"3336","Mid (2656-3132)","diff60",0.0780043103532836
"3337","High (3133-3486)","diff00",0.0932317083767855
"3338","High (3133-3486)","diff60",0.133828470937769
"3339","Low (1387-2655)","diff00",-0.0335506322634897
"3340","Low (1387-2655)","diff60",-0.0842239705679551
"3341","Mid (2656-3132)","diff00",0.065226592676517
"3342","Mid (2656-3132)","diff60",0.0865064787986936
"3343","High (3133-3486)","diff00",0.0917586914197091
"3344","High (3133-3486)","diff60",0.162026189955789
"3345","Low (1387-2655)","diff00",-0.034098784487432
"3346","Low (1387-2655)","diff60",-0.154722737730939
"3347","Mid (2656-3132)","diff00",0.0637764270316334
"3348","Mid (2656-3132)","diff60",0.0913203109811725
"3349","High (3133-3486)","diff00",0.0846524968780709
"3350","High (3133-3486)","diff60",0.129669558528752
"3351","Low (1387-2655)","diff00",-0.0429011167497171
"3352","Low (1387-2655)","diff60",-0.137811901901115
"3353","Mid (2656-3132)","diff00",0.056280368367423
"3354","Mid (2656-3132)","diff60",0.0732981030727794
"3355","High (3133-3486)","diff00",0.0806653930885937
"3356","High (3133-3486)","diff60",0.112637772303427
"3357","Low (1387-2655)","diff00",-0.046732648226404
"3358","Low (1387-2655)","diff60",-0.0967725665123043
"3359","Mid (2656-3132)","diff00",0.0523380981597922
"3360","Mid (2656-3132)","diff60",0.0656072320368001
"3361","High (3133-3486)","diff00",0.0913915768593857
"3362","High (3133-3486)","diff60",0.13138722423175
"3363","Low (1387-2655)","diff00",-0.0356273834454218
"3364","Low (1387-2655)","diff60",-0.0816973358438267
"3365","Mid (2656-3132)","diff00",0.0632674664403673
"3366","Mid (2656-3132)","diff60",0.0835368211331989
"3367","High (3133-3486)","diff00",0.083480978416946
"3368","High (3133-3486)","diff60",0.118400894163889
"3369","Low (1387-2655)","diff00",-0.0438208797445075
"3370","Low (1387-2655)","diff60",-0.101214739345535
"3371","Mid (2656-3132)","diff00",0.0551682663693124
"3372","Mid (2656-3132)","diff60",0.0704717635774985
"3373","High (3133-3486)","diff00",0.0894006012599478
"3374","High (3133-3486)","diff60",0.171323141988746
"3375","Low (1387-2655)","diff00",-0.0378221794894939
"3376","Low (1387-2655)","diff60",-0.244520069956978
"3377","Mid (2656-3132)","diff00",0.0613092823717243
"3378","Mid (2656-3132)","diff60",0.0771670918739576
"3379","High (3133-3486)","diff00",0.104159321167751
"3380","High (3133-3486)","diff60",0.136524232251203
"3381","Low (1387-2655)","diff00",-0.0215945639076118
"3382","Low (1387-2655)","diff60",-0.0433195670170623
"3383","Mid (2656-3132)","diff00",0.0764433853625848
"3384","Mid (2656-3132)","diff60",0.0962755930839903
"3385","High (3133-3486)","diff00",0.0882186802171129
"3386","High (3133-3486)","diff60",0.131879528459958
"3387","Low (1387-2655)","diff00",-0.0381488808053005
"3388","Low (1387-2655)","diff60",-0.0978952742320268
"3389","Mid (2656-3132)","diff00",0.0600859487150733
"3390","Mid (2656-3132)","diff60",0.0803025945940422
"3391","High (3133-3486)","diff00",0.0927348437893826
"3392","High (3133-3486)","diff60",0.139418381577325
"3393","Low (1387-2655)","diff00",-0.0339899787043253
"3394","Low (1387-2655)","diff60",-0.0909747515816545
"3395","Mid (2656-3132)","diff00",0.0646661960453416
"3396","Mid (2656-3132)","diff60",0.0878354038555165
"3397","High (3133-3486)","diff00",0.0863813707161282
"3398","High (3133-3486)","diff60",0.166252011124706
"3399","Low (1387-2655)","diff00",-0.0402064830509412
"3400","Low (1387-2655)","diff60",-0.279546538343059
"3401","Mid (2656-3132)","diff00",0.0582216870598403
"3402","Mid (2656-3132)","diff60",0.0675264276926743
"3403","High (3133-3486)","diff00",0.09105193490161
"3404","High (3133-3486)","diff60",0.165560378915535
"3405","Low (1387-2655)","diff00",-0.0357498206171751
"3406","Low (1387-2655)","diff60",-0.177303483997186
"3407","Mid (2656-3132)","diff00",0.0629504324667035
"3408","Mid (2656-3132)","diff60",0.0891377756757429
"3409","High (3133-3486)","diff00",0.0779779902309206
"3410","High (3133-3486)","diff60",0.117313785900882
"3411","Low (1387-2655)","diff00",-0.0493315445060349
"3412","Low (1387-2655)","diff60",-0.129481137974155
"3413","Mid (2656-3132)","diff00",0.0496291604102107
"3414","Mid (2656-3132)","diff60",0.0627338410974284
"3415","High (3133-3486)","diff00",0.0953013755418314
"3416","High (3133-3486)","diff60",0.153996286326653
"3417","Low (1387-2655)","diff00",-0.0305254523018334
"3418","Low (1387-2655)","diff60",-0.103160778375981
"3419","Mid (2656-3132)","diff00",0.0673966914847751
"3420","Mid (2656-3132)","diff60",0.0961326812285687
"3421","High (3133-3486)","diff00",0.0948983330350792
"3422","High (3133-3486)","diff60",0.156233561691772
"3423","Low (1387-2655)","diff00",-0.0314504308936981
"3424","Low (1387-2655)","diff60",-0.119135274899636
"3425","Mid (2656-3132)","diff00",0.0669427430162343
"3426","Mid (2656-3132)","diff60",0.0956550948523299
"3427","High (3133-3486)","diff00",0.0916677055855076
"3428","High (3133-3486)","diff60",0.13118244339635
"3429","Low (1387-2655)","diff00",-0.0347121356606947
"3430","Low (1387-2655)","diff60",-0.0830634923112299
"3431","Mid (2656-3132)","diff00",0.0635413724945553
"3432","Mid (2656-3132)","diff60",0.0833581957579648
"3433","High (3133-3486)","diff00",0.0962872626956649
"3434","High (3133-3486)","diff60",0.15578812814841
"3435","Low (1387-2655)","diff00",-0.030311182252535
"3436","Low (1387-2655)","diff60",-0.103360132833223
"3437","Mid (2656-3132)","diff00",0.0683464336493637
"3438","Mid (2656-3132)","diff60",0.0977641652108968
"3439","High (3133-3486)","diff00",0.0907327331504023
"3440","High (3133-3486)","diff60",0.159535528526906
"3441","Low (1387-2655)","diff00",-0.0362374738271456
"3442","Low (1387-2655)","diff60",-0.161667424513134
"3443","Mid (2656-3132)","diff00",0.0626373025436094
"3444","Mid (2656-3132)","diff60",0.0888867976097679
"3445","High (3133-3486)","diff00",0.0941823974732376
"3446","High (3133-3486)","diff60",0.135222552772772
"3447","Low (1387-2655)","diff00",-0.0321812254136674
"3448","Low (1387-2655)","diff60",-0.0792720096230742
"3449","Mid (2656-3132)","diff00",0.0663158188586547
"3450","Mid (2656-3132)","diff60",0.0877143076147369
"3451","High (3133-3486)","diff00",0.095251141228426
"3452","High (3133-3486)","diff60",0.169284332128778
"3453","Low (1387-2655)","diff00",-0.0309048928362162
"3454","Low (1387-2655)","diff60",-0.14797032727341
"3455","Mid (2656-3132)","diff00",0.0672218281421656
"3456","Mid (2656-3132)","diff60",0.0988716683758517
"3457","High (3133-3486)","diff00",0.0803257572873372
"3458","High (3133-3486)","diff60",0.112058769783045
"3459","Low (1387-2655)","diff00",-0.047115353618471
"3460","Low (1387-2655)","diff60",-0.097220587954836
"3461","Mid (2656-3132)","diff00",0.0518537885555937
"3462","Mid (2656-3132)","diff60",0.0648383099750044
"3463","High (3133-3486)","diff00",0.0982001285931164
"3464","High (3133-3486)","diff60",0.15427994580718
"3465","Low (1387-2655)","diff00",-0.0275237018968946
"3466","Low (1387-2655)","diff60",-0.0866979320976254
"3467","Mid (2656-3132)","diff00",0.0702502218994728
"3468","Mid (2656-3132)","diff60",0.0999483571727727
"3469","High (3133-3486)","diff00",0.0933935598514407
"3470","High (3133-3486)","diff60",0.14579610356331
"3471","Low (1387-2655)","diff00",-0.0328891832047871
"3472","Low (1387-2655)","diff60",-0.0968328571509262
"3473","Mid (2656-3132)","diff00",0.065386857927285
"3474","Mid (2656-3132)","diff60",0.0913007490698561
"3475","High (3133-3486)","diff00",0.0926197957212748
"3476","High (3133-3486)","diff60",0.18352323213698
"3477","Low (1387-2655)","diff00",-0.033856285801027
"3478","Low (1387-2655)","diff60",-0.304655813736476
"3479","Mid (2656-3132)","diff00",0.0646657868523683
"3480","Mid (2656-3132)","diff60",0.0746081707003418
"3481","High (3133-3486)","diff00",0.0953373922247115
"3482","High (3133-3486)","diff60",0.124366763354484
"3483","Low (1387-2655)","diff00",-0.0307574406886728
"3484","Low (1387-2655)","diff60",-0.0560256930029322
"3485","Mid (2656-3132)","diff00",0.0674429680755085
"3486","Mid (2656-3132)","diff60",0.0839333715906323
"3487","High (3133-3486)","diff00",0.0948284642769065
"3488","High (3133-3486)","diff60",0.144425813561293
"3489","Low (1387-2655)","diff00",-0.0316898814953555
"3490","Low (1387-2655)","diff60",-0.0783879199189336
"3491","Mid (2656-3132)","diff00",0.0667639466578491
"3492","Mid (2656-3132)","diff60",0.0915114456476816
"3493","High (3133-3486)","diff00",0.090444457998333
"3494","High (3133-3486)","diff60",0.117624790262247
"3495","Low (1387-2655)","diff00",-0.0358642184331489
"3496","Low (1387-2655)","diff60",-0.0631156241470528
"3497","Mid (2656-3132)","diff00",0.0624538874790958
"3498","Mid (2656-3132)","diff60",0.0770916094540797
"3499","High (3133-3486)","diff00",0.0868267191762534
"3500","High (3133-3486)","diff60",0.123584265023882
"3501","Low (1387-2655)","diff00",-0.0398421671678731
"3502","Low (1387-2655)","diff60",-0.0914632941972836
"3503","Mid (2656-3132)","diff00",0.0585840058804251
"3504","Mid (2656-3132)","diff60",0.0756506813773438
"3505","High (3133-3486)","diff00",0.0980667348036545
"3506","High (3133-3486)","diff60",0.154039502113196
"3507","Low (1387-2655)","diff00",-0.0284542689189691
"3508","Low (1387-2655)","diff60",-0.0889611955261727
"3509","Mid (2656-3132)","diff00",0.0700988595902498
"3510","Mid (2656-3132)","diff60",0.0995905445314682
"3511","High (3133-3486)","diff00",0.0847530630580705
"3512","High (3133-3486)","diff60",0.118939262118524
"3513","Low (1387-2655)","diff00",-0.0419969817787348
"3514","Low (1387-2655)","diff60",-0.0891691533511361
"3515","Mid (2656-3132)","diff00",0.0565708244737681
"3516","Mid (2656-3132)","diff60",0.0720796047683947
"3517","High (3133-3486)","diff00",0.0812820743487521
"3518","High (3133-3486)","diff60",0.123062172313658
"3519","Low (1387-2655)","diff00",-0.0460703880887516
"3520","Low (1387-2655)","diff60",-0.12351058407148
"3521","Mid (2656-3132)","diff00",0.0529434116197633
"3522","Mid (2656-3132)","diff60",0.068505399966933
"3523","High (3133-3486)","diff00",0.0908158592806698
"3524","High (3133-3486)","diff60",0.148438194282325
"3525","Low (1387-2655)","diff00",-0.0349191933337673
"3526","Low (1387-2655)","diff60",-0.125545271974622
"3527","Mid (2656-3132)","diff00",0.0628236736251445
"3528","Mid (2656-3132)","diff60",0.0878430161787115
"3529","High (3133-3486)","diff00",0.0945509034387112
"3530","High (3133-3486)","diff60",0.168047846697012
"3531","Low (1387-2655)","diff00",-0.03176045438957
"3532","Low (1387-2655)","diff60",-0.150044382892197
"3533","Mid (2656-3132)","diff00",0.0665942882315522
"3534","Mid (2656-3132)","diff60",0.0972648705297389
"3535","High (3133-3486)","diff00",0.0861418539351617
"3536","High (3133-3486)","diff60",0.14962699341851
"3537","Low (1387-2655)","diff00",-0.0409280355347032
"3538","Low (1387-2655)","diff60",-0.172614161428079
"3539","Mid (2656-3132)","diff00",0.0579720352008723
"3540","Mid (2656-3132)","diff60",0.0788900754693814
"3541","High (3133-3486)","diff00",0.104991150061378
"3542","High (3133-3486)","diff60",0.21147459521975
"3543","Low (1387-2655)","diff00",-0.0205399259247834
"3544","Low (1387-2655)","diff60",-0.188476639895201
"3545","Mid (2656-3132)","diff00",0.0771413845067952
"3546","Mid (2656-3132)","diff60",0.121042473994684
"3547","High (3133-3486)","diff00",0.0967775722204429
"3548","High (3133-3486)","diff60",0.156677316313972
"3549","Low (1387-2655)","diff00",-0.0290916537122202
"3550","Low (1387-2655)","diff60",-0.100287231866118
"3551","Mid (2656-3132)","diff00",0.068824300642403
"3552","Mid (2656-3132)","diff60",0.0987291608780981
"3553","High (3133-3486)","diff00",0.099187360709414
"3554","High (3133-3486)","diff60",0.16444931226637
"3555","Low (1387-2655)","diff00",-0.0266181453381881
"3556","Low (1387-2655)","diff60",-0.10870335971012
"3557","Mid (2656-3132)","diff00",0.0713048247881335
"3558","Mid (2656-3132)","diff60",0.104131235702657
"3559","High (3133-3486)","diff00",0.0817914295361899
"3560","High (3133-3486)","diff60",0.116227785359014
"3561","Low (1387-2655)","diff00",-0.0452737852177258
"3562","Low (1387-2655)","diff60",-0.0970171108701136
"3563","Mid (2656-3132)","diff00",0.053467152036026
"3564","Mid (2656-3132)","diff60",0.0681262879653421
"3565","High (3133-3486)","diff00",0.0925263193840242
"3566","High (3133-3486)","diff60",0.163409070313003
"3567","Low (1387-2655)","diff00",-0.0343727952992309
"3568","Low (1387-2655)","diff60",-0.157269831709638
"3569","Mid (2656-3132)","diff00",0.0644617876193913
"3570","Mid (2656-3132)","diff60",0.0928046744363981
"3571","High (3133-3486)","diff00",0.0983095719020736
"3572","High (3133-3486)","diff60",0.182293337657941
"3573","Low (1387-2655)","diff00",-0.0279087421372706
"3574","Low (1387-2655)","diff60",-0.157277732568521
"3575","Mid (2656-3132)","diff00",0.0703676358290691
"3576","Mid (2656-3132)","diff60",0.10613733973047
"3577","High (3133-3486)","diff00",0.0996588021373902
"3578","High (3133-3486)","diff60",0.165443729759943
"3579","Low (1387-2655)","diff00",-0.0263833494149335
"3580","Low (1387-2655)","diff60",-0.108829714237872
"3581","Mid (2656-3132)","diff00",0.0718866194657227
"3582","Mid (2656-3132)","diff60",0.105259025024476
"3583","High (3133-3486)","diff00",0.097459136351908
"3584","High (3133-3486)","diff60",0.147295241660741
"3585","Low (1387-2655)","diff00",-0.0289428871744893
"3586","Low (1387-2655)","diff60",-0.082067827473165
"3587","Mid (2656-3132)","diff00",0.0694526178323234
"3588","Mid (2656-3132)","diff60",0.0957599507600781
"3589","High (3133-3486)","diff00",0.0819289765841362
"3590","High (3133-3486)","diff60",0.124899982814986
"3591","Low (1387-2655)","diff00",-0.0447104110833259
"3592","Low (1387-2655)","diff60",-0.140863304108177
"3593","Mid (2656-3132)","diff00",0.0536722804817621
"3594","Mid (2656-3132)","diff60",0.0686083802436155
"3595","High (3133-3486)","diff00",0.0908776634359985
"3596","High (3133-3486)","diff60",0.148531627664227
"3597","Low (1387-2655)","diff00",-0.035199562558513
"3598","Low (1387-2655)","diff60",-0.126422293189442
"3599","Mid (2656-3132)","diff00",0.062856713199316
"3600","Mid (2656-3132)","diff60",0.087839423988126
"3601","High (3133-3486)","diff00",0.0928115575862709
"3602","High (3133-3486)","diff60",0.16975936952039
"3603","Low (1387-2655)","diff00",-0.0332357700008987
"3604","Low (1387-2655)","diff60",-0.170239656183382
"3605","Mid (2656-3132)","diff00",0.0648427438762041
"3606","Mid (2656-3132)","diff60",0.0937027015090295
"3607","High (3133-3486)","diff00",0.0943539596322359
"3608","High (3133-3486)","diff60",0.152151135792018
"3609","Low (1387-2655)","diff00",-0.0318875435468511
"3610","Low (1387-2655)","diff60",-0.105861191659301
"3611","Mid (2656-3132)","diff00",0.0663215196884204
"3612","Mid (2656-3132)","diff60",0.0940516217651048
"3613","High (3133-3486)","diff00",0.0839853761104904
"3614","High (3133-3486)","diff60",0.120169001577166
"3615","Low (1387-2655)","diff00",-0.0431303032977429
"3616","Low (1387-2655)","diff60",-0.102488290078069
"3617","Mid (2656-3132)","diff00",0.0557646258408866
"3618","Mid (2656-3132)","diff60",0.0722335286403719
"3619","High (3133-3486)","diff00",0.0898940473012147
"3620","High (3133-3486)","diff60",0.176090690914723
"3621","Low (1387-2655)","diff00",-0.0365792802456593
"3622","Low (1387-2655)","diff60",-0.267591430385623
"3623","Mid (2656-3132)","diff00",0.0617541155568078
"3624","Mid (2656-3132)","diff60",0.0773353335680778
"3625","High (3133-3486)","diff00",0.0917602163339217
"3626","High (3133-3486)","diff60",0.141449232458142
"3627","Low (1387-2655)","diff00",-0.0349737551526383
"3628","Low (1387-2655)","diff60",-0.103113821696699
"3629","Mid (2656-3132)","diff00",0.0636950006495769
"3630","Mid (2656-3132)","diff60",0.0873961976045948
"3631","High (3133-3486)","diff00",0.0940920462594103
"3632","High (3133-3486)","diff60",0.135201254563372
"3633","Low (1387-2655)","diff00",-0.0313632854401812
"3634","Low (1387-2655)","diff60",-0.0799483057018746
"3635","Mid (2656-3132)","diff00",0.0661624152117664
"3636","Mid (2656-3132)","diff60",0.0880987966324612
"3637","High (3133-3486)","diff00",0.096999655058422
"3638","High (3133-3486)","diff60",0.196547014127167
"3639","Low (1387-2655)","diff00",-0.0287400617517398
"3640","Low (1387-2655)","diff60",-0.283174804197684
"3641","Mid (2656-3132)","diff00",0.0690580802470676
"3642","Mid (2656-3132)","diff60",0.0884139711172037
"3643","High (3133-3486)","diff00",0.0904631172300896
"3644","High (3133-3486)","diff60",0.130453404243316
"3645","Low (1387-2655)","diff00",-0.0365510503650952
"3646","Low (1387-2655)","diff60",-0.091336716063503
"3647","Mid (2656-3132)","diff00",0.062297984395661
"3648","Mid (2656-3132)","diff60",0.0828298126080866
"3649","High (3133-3486)","diff00",0.100890595411174
"3650","High (3133-3486)","diff60",0.154745048226745
"3651","Low (1387-2655)","diff00",-0.0245029068099608
"3652","Low (1387-2655)","diff60",-0.0661915081824068
"3653","Mid (2656-3132)","diff00",0.0730183525995235
"3654","Mid (2656-3132)","diff60",0.101877882491432
"3655","High (3133-3486)","diff00",0.0988523889992008
"3656","High (3133-3486)","diff60",0.129199777651638
"3657","Low (1387-2655)","diff00",-0.0269934403539474
"3658","Low (1387-2655)","diff60",-0.050751123543611
"3659","Mid (2656-3132)","diff00",0.0709915969387341
"3660","Mid (2656-3132)","diff60",0.0887968795673425
"3661","High (3133-3486)","diff00",0.091584639206622
"3662","High (3133-3486)","diff60",0.142254068202552
"3663","Low (1387-2655)","diff00",-0.0351358069875497
"3664","Low (1387-2655)","diff60",-0.122068693552921
"3665","Mid (2656-3132)","diff00",0.063515221747582
"3666","Mid (2656-3132)","diff60",0.0870953423059709
"3667","High (3133-3486)","diff00",0.0846323004965339
"3668","High (3133-3486)","diff60",0.158396439649041
"3669","Low (1387-2655)","diff00",-0.0419952011365693
"3670","Low (1387-2655)","diff60",-0.254042981870548
"3671","Mid (2656-3132)","diff00",0.0564097229972833
"3672","Mid (2656-3132)","diff60",0.0643016111240677
"3673","High (3133-3486)","diff00",0.0986950809525518
"3674","High (3133-3486)","diff60",0.183228707621233
"3675","Low (1387-2655)","diff00",-0.0272179578007184
"3676","Low (1387-2655)","diff60",-0.155155667782702
"3677","Mid (2656-3132)","diff00",0.0707914667872062
"3678","Mid (2656-3132)","diff60",0.107203956888932
"3679","High (3133-3486)","diff00",0.0891085090176366
"3680","High (3133-3486)","diff60",0.138171143276788
"3681","Low (1387-2655)","diff00",-0.0376951887502745
"3682","Low (1387-2655)","diff60",-0.105743015851667
"3683","Mid (2656-3132)","diff00",0.0609619418717568
"3684","Mid (2656-3132)","diff60",0.0833983522274437
"3685","High (3133-3486)","diff00",0.0961960219824369
"3686","High (3133-3486)","diff60",0.194063281361667
"3687","Low (1387-2655)","diff00",-0.0303759449502257
"3688","Low (1387-2655)","diff60",-0.292984531656334
"3689","Mid (2656-3132)","diff00",0.0682607589957335
"3690","Mid (2656-3132)","diff60",0.0853214292400401
"3691","High (3133-3486)","diff00",0.0899867355900434
"3692","High (3133-3486)","diff60",0.126985924126379
"3693","Low (1387-2655)","diff00",-0.0366879369681881
"3694","Low (1387-2655)","diff60",-0.080883654252852
"3695","Mid (2656-3132)","diff00",0.0619219875413975
"3696","Mid (2656-3132)","diff60",0.0802063253229301
"3697","High (3133-3486)","diff00",0.0921529785005749
"3698","High (3133-3486)","diff60",0.143572635988234
"3699","Low (1387-2655)","diff00",-0.0344299648430246
"3700","Low (1387-2655)","diff60",-0.0997467276544936
"3701","Mid (2656-3132)","diff00",0.0640810225225392
"3702","Mid (2656-3132)","diff60",0.0889441671721176
"3703","High (3133-3486)","diff00",0.0939166115199376
