plot,vpd20,idshort,vpd_hpa,perchange,vpd2,vpd_final
56,4.873333352307478,CCSM4_r6i1p1_rcp85,5.660000026226044,0.16142270947791543,0.9136525398784804,6.573652566104524
57,5.72833335151275,CCSM4_r6i1p1_rcp85,6.656666648884614,0.1620599291985527,1.0787789258166076,7.735445574701222
58,5.72833335151275,CCSM4_r6i1p1_rcp85,6.656666648884614,0.1620599291985527,1.0787789258166076,7.735445574701222
59,5.773333335916201,CCSM4_r6i1p1_rcp85,6.669999996821085,0.1553117772235106,1.035929553587093,7.705929550408178
60,5.773333335916201,CCSM4_r6i1p1_rcp85,6.669999996821085,0.1553117772235106,1.035929553587093,7.705929550408178
61,8.58500000834465,CCSM4_r6i1p1_rcp85,9.783333321412403,0.1395845441937063,1.365602122364449,11.148935443776852
62,6.211666661004226,CCSM4_r6i1p1_rcp85,7.146666660904884,0.1505232091365153,1.0757392004283473,8.222405861333232
63,4.860000001887481,CCSM4_r6i1p1_rcp85,5.67666669934988,0.16803841505045888,0.9538980749284737,6.630564774278354
64,4.686666684846083,CCSM4_r6i1p1_rcp85,5.4500000054637585,0.16287339637056883,0.887660011109501,6.33766001657326
65,5.061666635175546,CCSM4_r6i1p1_rcp85,5.8750000198682155,0.16068489754747792,0.944023776283955,6.8190237961521705
66,5.97499999900659,CCSM4_r6i1p1_rcp85,6.921666709085306,0.15843794313575066,1.0966546364586762,8.018321345543983
67,5.97499999900659,CCSM4_r6i1p1_rcp85,6.921666709085306,0.15843794313575066,1.0966546364586762,8.018321345543983
68,8.283333311478296,CCSM4_r6i1p1_rcp85,9.438333253065744,0.13943661303438717,1.316049221497317,10.754382474563062
69,8.328333362936974,CCSM4_r6i1p1_rcp85,9.49333333472411,0.13988392647341155,1.3279647421821343,10.821298076906244
70,7.938333297769229,CCSM4_r6i1p1_rcp85,9.065000042319298,0.14192736715485055,1.2865715892649867,10.351571631584285
71,6.211666661004226,CCSM4_r6i1p1_rcp85,7.146666660904884,0.1505232091365153,1.0757392004283473,8.222405861333232
72,8.068333307902018,CCSM4_r6i1p1_rcp85,9.20333332568407,0.14067341723109644,1.2946643488408096,10.49799767452488
73,5.896666646003723,CCSM4_r6i1p1_rcp85,6.841666648785273,0.16026003495076205,1.096445736255791,7.938112385041063
74,5.763333318134149,CCSM4_r6i1p1_rcp85,6.684999982515971,0.1599190283653779,1.0690587018265225,7.7540586843424935
75,7.055000002185504,CCSM4_r6i1p1_rcp85,8.106666644414265,0.14906685214783483,1.2084352780946854,9.31510192250895
76,4.943333327770233,CCSM4_r6i1p1_rcp85,5.738333307206631,0.16082265279792382,0.9228539851036539,6.661187292310284
77,5.454999978343645,CCSM4_r6i1p1_rcp85,6.3350000108281765,0.16131989660460722,1.0219615467369871,7.356961557565164
78,4.8599999994039536,CCSM4_r6i1p1_rcp85,5.658333356181781,0.16426612281393776,0.9294724820087571,6.587805838190538
79,5.245000012218952,CCSM4_r6i1p1_rcp85,6.1083333641290665,0.16460121065755196,1.0054390668355615,7.113772430964628
80,5.245000012218952,CCSM4_r6i1p1_rcp85,6.1083333641290665,0.16460121065755196,1.0054390668355615,7.113772430964628
81,4.408333336313566,CCSM4_r6i1p1_rcp85,5.124999982615312,0.16257088373926193,0.8331757763374732,5.958175758952785
82,4.666666644314924,CCSM4_r6i1p1_rcp85,5.424999992052713,0.16250000386498872,0.8815625196761298,6.306562511728843
83,4.056666677196821,CCSM4_r6i1p1_rcp85,4.736666652063529,0.16762530150408894,0.7939851756765126,5.530651827740042
84,4.833333345750967,CCSM4_r6i1p1_rcp85,5.624999997516474,0.16379309994446564,0.9213361867808347,6.546336184297308
85,4.816666662693024,CCSM4_r6i1p1_rcp85,5.585000003377597,0.1595155725920618,0.8908944734654445,6.475894476843042
86,5.09833329419295,CCSM4_r6i1p1_rcp85,5.943333355089029,0.16574045126836687,0.9850507523107926,6.928384107399822
87,5.09833329419295,CCSM4_r6i1p1_rcp85,5.943333355089029,0.16574045126836687,0.9850507523107926,6.928384107399822
88,7.448333288232486,CCSM4_r6i1p1_rcp85,8.55666663746039,0.14880286721043273,1.2732565294179583,9.829923166878348
89,6.089999966323376,CCSM4_r6i1p1_rcp85,7.063333342472712,0.15982485739436741,1.1288962441895816,8.192229586662293
90,5.2750000059604645,CCSM4_r6i1p1_rcp85,6.1683333317438755,0.1693522890566811,1.0446213693954496,7.212954701139325
91,6.089999966323376,CCSM4_r6i1p1_rcp85,7.063333342472712,0.15982485739436741,1.1288962441895816,8.192229586662293
92,6.461666685839495,CCSM4_r6i1p1_rcp85,7.44666663557291,0.15243744340635937,1.13515082382617,8.58181745939908
93,6.461666685839495,CCSM4_r6i1p1_rcp85,7.44666663557291,0.15243744340635937,1.13515082382617,8.58181745939908
94,6.401666673521201,CCSM4_r6i1p1_rcp85,7.3816667174299555,0.15308514077470872,1.1300234885897467,8.511690206019702
95,7.163333309193453,CCSM4_r6i1p1_rcp85,8.203333330651125,0.1451838099063367,1.1909911868755687,9.394324517526695
96,5.873333317538102,CCSM4_r6i1p1_rcp85,6.7983333095908165,0.15749148601708207,1.0706796153668854,7.869012924957702
97,8.343333321313063,CCSM4_r6i1p1_rcp85,9.506666680177053,0.13943268404394837,1.3255400515282587,10.832206731705313
98,7.971666678786278,CCSM4_r6i1p1_rcp85,9.11499997973442,0.14342462461340902,1.30731545044464,10.422315430179061
99,7.971666678786278,CCSM4_r6i1p1_rcp85,9.11499997973442,0.14342462461340902,1.30731545044464,10.422315430179061
100,7.6583333015441895,CCSM4_r6i1p1_rcp85,8.764999975760778,0.1445048982124408,1.2665854293293575,10.031585405090135
101,7.6583333015441895,CCSM4_r6i1p1_rcp85,8.764999975760778,0.1445048982124408,1.2665854293293575,10.031585405090135
102,8.028333271543186,CCSM4_r6i1p1_rcp85,9.176666607459387,0.14303508549981644,1.3125852928012638,10.489251900260651
103,6.1516666784882545,CCSM4_r6i1p1_rcp85,7.096666683753331,0.15361690654821147,1.0901679827619413,8.186834666515272
104,6.1516666784882545,CCSM4_r6i1p1_rcp85,7.096666683753331,0.15361690654821147,1.0901679827619413,8.186834666515272
105,6.2349999869863195,CCSM4_r6i1p1_rcp85,7.193333345154921,0.15370222296212233,1.105631325657871,8.298964670812792
106,7.788333351413409,CCSM4_r6i1p1_rcp85,8.866666649778685,0.13845494917979875,1.2276338803893243,10.09430053016801
107,6.498333344856898,CCSM4_r6i1p1_rcp85,7.508333320418994,0.1554244637760018,1.1669786801776092,8.675312000596604
108,6.498333344856898,CCSM4_r6i1p1_rcp85,7.508333320418994,0.1554244637760018,1.1669786801776092,8.675312000596604
109,4.791666681567827,CCSM4_r6i1p1_rcp85,5.55166665216287,0.1586086890222448,0.8805425695880675,6.432209221750938
110,7.96000000834465,CCSM4_r6i1p1_rcp85,9.088333308696747,0.14175041446849734,1.2882750133356138,10.37660832203236
111,7.848333294192949,CCSM4_r6i1p1_rcp85,8.96666667362054,0.14249310490611505,1.2776881749823774,10.244354848602917
112,7.299999999503295,CCSM4_r6i1p1_rcp85,8.373333322505157,0.14703196206505398,1.2311476274326307,9.604480949937788
113,6.47499996672074,CCSM4_r6i1p1_rcp85,7.455000057816505,0.15135136619808903,1.1283244437573607,8.583324501573866
114,6.47499996672074,CCSM4_r6i1p1_rcp85,7.455000057816505,0.15135136619808903,1.1283244437573607,8.583324501573866
115,6.9649999638398485,CCSM4_r6i1p1_rcp85,8.009999970595041,0.15003589550330415,1.201787518569667,9.211787489164708
116,6.85000001390775,CCSM4_r6i1p1_rcp85,7.894999993344149,0.1525547412138256,1.2044196808677714,9.09941967421192
117,7.933333357175191,CCSM4_r6i1p1_rcp85,9.091666678587595,0.14600840141991084,1.327459717983245,10.41912639657084
118,6.318333297967911,CCSM4_r6i1p1_rcp85,7.316666677594185,0.15800581142931414,1.1560758553510933,8.472742532945277
119,6.318333297967911,CCSM4_r6i1p1_rcp85,7.316666677594185,0.15800581142931414,1.1560758553510933,8.472742532945277
120,7.848333294192949,CCSM4_r6i1p1_rcp85,8.96666667362054,0.14249310490611505,1.2776881749823774,10.244354848602917
121,8.206666698058445,CCSM4_r6i1p1_rcp85,9.35000002880891,0.1393176270971207,1.3026198173716677,10.652619846180578
122,6.2000000302990275,CCSM4_r6i1p1_rcp85,7.1699999794363976,0.15645160393500623,1.1217579969967861,8.291757976433184
123,5.436666652560234,CCSM4_r6i1p1_rcp85,6.308333374559879,0.1603310958175374,1.0114220027255292,7.319755377285409
124,5.436666652560234,CCSM4_r6i1p1_rcp85,6.308333374559879,0.1603310958175374,1.0114220027255292,7.319755377285409
125,9.878333320220312,CCSM4_r6i1p1_rcp85,11.188333367307981,0.13261346875248517,1.4837236973978842,12.672057064705866
126,7.270000010728836,CCSM4_r6i1p1_rcp85,8.344999978939692,0.1478679458905646,1.233958005342617,9.578957984282308
127,6.936666612823804,CCSM4_r6i1p1_rcp85,7.980000026524067,0.15040847022566348,1.200259596390239,9.180259622914306
128,6.818333372473717,CCSM4_r6i1p1_rcp85,7.83833329876264,0.1495966639599588,1.17258851250115,9.01092181126379
129,6.349999971687794,CCSM4_r6i1p1_rcp85,7.3199999903639155,0.15275590913401238,1.1181732533890019,8.438173243752917
130,5.268333333233992,CCSM4_r6i1p1_rcp85,6.128333330154419,0.16323948059537685,1.0003859497297434,7.128719279884162
131,5.7883333290616665,CCSM4_r6i1p1_rcp85,6.708333333333333,0.15894039820626668,1.0662251713003723,7.774558504633705
132,6.818333372473717,CCSM4_r6i1p1_rcp85,7.83833329876264,0.1495966639599588,1.17258851250115,9.01092181126379
133,6.8399999762574835,CCSM4_r6i1p1_rcp85,7.876666657626629,0.15155945686660063,1.1937833205491544,9.070449978175784
134,9.034999991456669,CCSM4_r6i1p1_rcp85,10.28499994178613,0.13835085240857103,1.4229385089682147,11.707938450754346
135,7.991666619976362,CCSM4_r6i1p1_rcp85,9.14833334585031,0.1447341062729877,1.3240758506990158,10.472409196549325
136,7.001666675011316,CCSM4_r6i1p1_rcp85,8.053333307305973,0.15020232768977923,1.2096294084189854,9.262962715724958
137,5.208333325882752,CCSM4_r6i1p1_rcp85,6.071666677792868,0.16576000380386371,1.0064394916067383,7.0781061693996055
138,7.825000002980232,CCSM4_r6i1p1_rcp85,8.950000007947287,0.14376996863112926,1.286741220391188,10.236741228338474
139,9.903333316246668,CCSM4_r6i1p1_rcp85,11.199999988079071,0.13093234675896334,1.4664422821395542,12.666442270218624
140,7.488333344459534,CCSM4_r6i1p1_rcp85,8.563333310186863,0.14355663887782186,1.2293233476009184,9.79265665778778
141,5.811666662494341,CCSM4_r6i1p1_rcp85,6.734999991953373,0.15887582393838492,1.070028672946608,7.8050286648999805
142,5.8166666850447655,CCSM4_r6i1p1_rcp85,6.728333319226901,0.156733518275359,1.0545553532517564,7.7828886724786575
143,7.126666662593682,CCSM4_r6i1p1_rcp85,8.161666644116242,0.14522918364556717,1.1853121839122576,9.346978828028499
144,12.376666684945425,CCSM4_r6i1p1_rcp85,13.874999970197678,0.12106113248365787,1.67972320960285,15.554723179800527
145,8.496666610240936,CCSM4_r6i1p1_rcp85,9.671666694184145,0.13828953610195724,1.3374903004714758,11.009156994655621
146,6.848333301643531,CCSM4_r6i1p1_rcp85,7.881666662792365,0.15088829874866702,1.1892512740528238,9.07091793684519
147,9.034999991456669,CCSM4_r6i1p1_rcp85,10.28499994178613,0.13835085240857103,1.4229385089682147,11.707938450754346
148,7.030000011126201,CCSM4_r6i1p1_rcp85,8.059999989966553,0.14651493274682753,1.1809103564693801,9.240910346435932
149,7.338333323597908,CCSM4_r6i1p1_rcp85,8.42500000198682,0.1480808557570578,1.247581210047422,9.672581212034242
150,8.908333346247673,CCSM4_r6i1p1_rcp85,10.14166659116745,0.13844713674070985,1.4040847013260487,11.545751292493499
151,8.105000019073486,CCSM4_r6i1p1_rcp85,9.226666621863842,0.1383919309254459,1.2768962098050982,10.50356283166894
152,7.299999999503295,CCSM4_r6i1p1_rcp85,8.373333322505157,0.14703196206505398,1.2311476274326307,9.604480949937788
153,8.206666698058445,CCSM4_r6i1p1_rcp85,9.35000002880891,0.1393176270971207,1.3026198173716677,10.652619846180578
154,9.588333278894424,CCSM4_r6i1p1_rcp85,10.873333354791006,0.1340170432670596,1.4572119866661886,12.330545341457194
1,6.670000024139881,CNRM-CM5_r1i1p1_rcp45,7.166666587193808,0.07446275281205464,0.5336497225686238,7.700316309762432
2,5.256666665275892,CNRM-CM5_r1i1p1_rcp45,5.673333302140236,0.07926442047709245,0.44969347636753504,6.1230267785077706
3,5.219999993840854,CNRM-CM5_r1i1p1_rcp45,5.641666643321514,0.08077905171995986,0.45572848156764095,6.097395124889155
4,6.164999956885974,CNRM-CM5_r1i1p1_rcp45,6.643333315849304,0.0775885421424955,0.5154465469434181,7.158779862792723
5,6.120000051955382,CNRM-CM5_r1i1p1_rcp45,6.599999976654848,0.0784313595791723,0.5176469713915451,7.117646948046393
6,6.588333368301392,CNRM-CM5_r1i1p1_rcp45,7.054999992251396,0.07083227242192829,0.49972168138785283,7.554721673639249
7,7.66833330442508,CNRM-CM5_r1i1p1_rcp45,8.211666685839493,0.07085416867585517,0.5818308164683721,8.793497502307865
8,5.02000002314647,CNRM-CM5_r1i1p1_rcp45,5.439999980231126,0.08366532971077663,0.45513939197265546,5.895139372203781
9,5.966666651268801,CNRM-CM5_r1i1p1_rcp45,6.421666711568832,0.07625699354316648,0.4896969969604716,6.911363708529304
10,8.26333335538705,CNRM-CM5_r1i1p1_rcp45,8.775000015894571,0.06192012817369322,0.5433491257083519,9.318349141602923
11,4.569999977946281,CNRM-CM5_r1i1p1_rcp45,4.934999999900659,0.07986871416100204,0.3941521043766108,5.329152104277269
12,4.968333341181278,CNRM-CM5_r1i1p1_rcp45,5.366666642328103,0.08017443150304335,0.43026944711500215,5.796936089443105
13,5.611666649580002,CNRM-CM5_r1i1p1_rcp45,6.040000004072984,0.07632908033213982,0.46102764551701164,6.501027649589996
14,5.611666649580002,CNRM-CM5_r1i1p1_rcp45,6.040000004072984,0.07632908033213982,0.46102764551701164,6.501027649589996
15,4.55666667719682,CNRM-CM5_r1i1p1_rcp45,4.924999977151553,0.08083393542872108,0.3981071301395214,5.323107107291075
16,4.878333340088527,CNRM-CM5_r1i1p1_rcp45,5.276666658620039,0.08165356706113974,0.4308586548689115,5.707525313488951
17,5.440000005066395,CNRM-CM5_r1i1p1_rcp45,5.86166669925054,0.07751225988813185,0.4543510325699158,6.316017731820455
18,6.0483333542943,CNRM-CM5_r1i1p1_rcp45,6.5283333261807766,0.07936070050531818,0.5180931058979202,7.046426432078697
19,5.066666687528293,CNRM-CM5_r1i1p1_rcp45,5.470000013709068,0.07960526141843693,0.435440781050164,5.905440794759232
20,5.453333320717016,CNRM-CM5_r1i1p1_rcp45,5.884999994188547,0.0791564806485686,0.4658358881568121,6.3508358823453595
21,5.7300000339746475,CNRM-CM5_r1i1p1_rcp45,6.166666676600774,0.07620709250209724,0.4699437378533158,6.63661041445409
22,5.7300000339746475,CNRM-CM5_r1i1p1_rcp45,6.166666676600774,0.07620709250209724,0.4699437378533158,6.63661041445409
23,6.5116666679581,CNRM-CM5_r1i1p1_rcp45,6.966666718324025,0.0698745918007197,0.4867929931545507,7.453459711478576
24,5.3083333522081375,CNRM-CM5_r1i1p1_rcp45,5.7149999886751175,0.07660909921902635,0.4378210011691466,6.152820989844264
25,4.8900000005960464,CNRM-CM5_r1i1p1_rcp45,5.254999987781048,0.07464212415961374,0.39224436154672165,5.647244349327769
26,4.8900000005960464,CNRM-CM5_r1i1p1_rcp45,5.254999987781048,0.07464212415961374,0.39224436154672165,5.647244349327769
27,6.588333368301392,CNRM-CM5_r1i1p1_rcp45,7.054999992251396,0.07083227242192829,0.49972168138785283,7.554721673639249
28,6.186666677395502,CNRM-CM5_r1i1p1_rcp45,6.645000033080578,0.07408405520855174,0.4922885493115697,7.137288582392148
29,4.978333330402772,CNRM-CM5_r1i1p1_rcp45,5.370000014702479,0.07867425869372624,0.4224807703420166,5.792480785044496
30,5.33166665956378,CNRM-CM5_r1i1p1_rcp45,5.743333339691162,0.07721163126148317,0.4434521360360167,6.186785475727179
31,4.978333330402772,CNRM-CM5_r1i1p1_rcp45,5.370000014702479,0.07867425869372624,0.4224807703420166,5.792480785044496
32,5.2499999677141505,CNRM-CM5_r1i1p1_rcp45,5.6683333069086075,0.07968254128896678,0.4516672027673707,6.120000509675978
33,4.343333321313063,CNRM-CM5_r1i1p1_rcp45,4.68666664759318,0.07904834855647726,0.37047325872696246,5.057139906320142
34,4.229999986787637,CNRM-CM5_r1i1p1_rcp45,4.58000002304713,0.08274232561529893,0.3789598532250422,4.958959876272171
35,8.159999993940195,CNRM-CM5_r1i1p1_rcp45,8.711666688323021,0.06760621259712088,0.5889627902060222,9.300629478529043
36,9.830000035464764,CNRM-CM5_r1i1p1_rcp45,10.496666632592678,0.06781959254554513,0.7118796541088548,11.208546286701534
37,8.778333341081938,CNRM-CM5_r1i1p1_rcp45,9.38499994079272,0.06910954234007372,0.6485930507698039,10.033592991562525
38,6.670000024139881,CNRM-CM5_r1i1p1_rcp45,7.166666587193808,0.07446275281205464,0.5336497225686238,7.700316309762432
39,8.778333341081938,CNRM-CM5_r1i1p1_rcp45,9.38499994079272,0.06910954234007372,0.6485930507698039,10.033592991562525
40,8.778333341081938,CNRM-CM5_r1i1p1_rcp45,9.38499994079272,0.06910954234007372,0.6485930507698039,10.033592991562525
41,8.159999993940195,CNRM-CM5_r1i1p1_rcp45,8.711666688323021,0.06760621259712088,0.5889627902060222,9.300629478529043
42,8.673333317041397,CNRM-CM5_r1i1p1_rcp45,9.224999969204267,0.06360491774009812,0.5867553641936452,9.811755333397912
43,7.689999957879384,CNRM-CM5_r1i1p1_rcp45,8.185000019768875,0.06436931919385779,0.526862878874235,8.71186289864311
44,7.63999997327725,CNRM-CM5_r1i1p1_rcp45,8.153333316246668,0.06719022837237242,0.5478243275146861,8.701157643761354
45,5.633333345254262,CNRM-CM5_r1i1p1_rcp45,6.0799999833106995,0.07928993558187476,0.482082807014505,6.562082790325205
46,6.790000009040038,CNRM-CM5_r1i1p1_rcp45,7.273333333432674,0.07118311100870961,0.5177384940770859,7.791071827509761
47,6.790000009040038,CNRM-CM5_r1i1p1_rcp45,7.273333333432674,0.07118311100870961,0.5177384940770859,7.791071827509761
48,5.526666638751825,CNRM-CM5_r1i1p1_rcp45,5.990000031888485,0.08383595816832216,0.5021773921016515,6.492177423990136
49,9.159999993940195,CNRM-CM5_r1i1p1_rcp45,9.748333322505156,0.06422852936180927,0.6261211130332262,10.374454435538382
50,5.4916666472951565,CNRM-CM5_r1i1p1_rcp45,5.930000007152557,0.07981791102948607,0.4733202129757546,6.403320220128312
51,6.946666665375233,CNRM-CM5_r1i1p1_rcp45,7.448333332935969,0.07221689073714012,0.5378954744784356,7.986228807414405
52,3.9916666982074576,CNRM-CM5_r1i1p1_rcp45,4.318333332737287,0.08183715205393416,0.3534001015707936,4.67173343430808
53,4.086666674663623,CNRM-CM5_r1i1p1_rcp45,4.4116666565338765,0.0795269122106722,0.3508462268969193,4.762512883430796
54,5.145000010728836,CNRM-CM5_r1i1p1_rcp45,5.545000019172828,0.07774538534691432,0.4310981632392388,5.976098182412066
55,5.145000010728836,CNRM-CM5_r1i1p1_rcp45,5.545000019172828,0.07774538534691432,0.4310981632392388,5.976098182412066
56,4.68666665504376,CNRM-CM5_r1i1p1_rcp45,5.071666660408179,0.08214793875943457,0.4166269622274772,5.4882936226356565
57,5.481666691601276,CNRM-CM5_r1i1p1_rcp45,5.923333356777826,0.08057160167239803,0.47725245579513137,6.400585812572958
58,5.481666691601276,CNRM-CM5_r1i1p1_rcp45,5.923333356777826,0.08057160167239803,0.47725245579513137,6.400585812572958
59,5.511666653056939,CNRM-CM5_r1i1p1_rcp45,5.958333358168602,0.08104022489530055,0.4828646753471549,6.441198033515757
60,5.511666653056939,CNRM-CM5_r1i1p1_rcp45,5.958333358168602,0.08104022489530055,0.4828646753471549,6.441198033515757
61,8.26333335538705,CNRM-CM5_r1i1p1_rcp45,8.775000015894571,0.06192012817369322,0.5433491257083519,9.318349141602923
62,5.963333318630855,CNRM-CM5_r1i1p1_rcp45,6.413333348929882,0.0754611567482102,0.4839575531221217,6.897290902052004
63,4.6733333095908165,CNRM-CM5_r1i1p1_rcp45,5.048333329459032,0.08024251535806878,0.40509096472176687,5.453424294180799
64,4.4816666816671695,CNRM-CM5_r1i1p1_rcp45,4.876666652659575,0.08813684708151184,0.42981402303296523,5.306480675692541
65,4.856666721403599,CNRM-CM5_r1i1p1_rcp45,5.258333330353101,0.08270417386874315,0.43488611401333005,5.693219444366431
66,5.725000001490116,CNRM-CM5_r1i1p1_rcp45,6.178333299855391,0.07918485558904452,0.489230430130034,6.6675637299854245
67,5.725000001490116,CNRM-CM5_r1i1p1_rcp45,6.178333299855391,0.07918485558904452,0.489230430130034,6.6675637299854245
68,7.944999935726324,CNRM-CM5_r1i1p1_rcp45,8.493333324790001,0.06901616028943978,0.5861772541353473,9.079510578925348
69,7.991666696965694,CNRM-CM5_r1i1p1_rcp45,8.516666688024998,0.06569342928911653,0.5594890408487445,9.076155728873742
70,7.616666667163372,CNRM-CM5_r1i1p1_rcp45,8.143333273629347,0.06914660040677847,0.5630838118508716,8.706417085480219
71,5.963333318630855,CNRM-CM5_r1i1p1_rcp45,6.413333348929882,0.0754611567482102,0.4839575531221217,6.897290902052004
72,7.713333288828532,CNRM-CM5_r1i1p1_rcp45,8.293333294490973,0.07519446962086715,0.6236127984683275,8.9169460929593
73,5.633333345254262,CNRM-CM5_r1i1p1_rcp45,6.0799999833106995,0.07928993558187476,0.482082807014505,6.562082790325205
74,5.503333332637946,CNRM-CM5_r1i1p1_rcp45,5.945000022649765,0.08025439553015629,0.4771123832445223,6.422112405894287
75,6.7416666597127914,CNRM-CM5_r1i1p1_rcp45,7.248333357274532,0.07515451640311832,0.5447449881945585,7.793078345469091
76,4.753333312769731,CNRM-CM5_r1i1p1_rcp45,5.131666623055935,0.07959326337789521,0.40844609309644514,5.54011271615238
77,5.255000002682209,CNRM-CM5_r1i1p1_rcp45,5.673333324491978,0.07960672152164544,0.4516354660623038,6.124968790554282
78,4.691666682561238,CNRM-CM5_r1i1p1_rcp45,5.056666674713294,0.07779751138518598,0.393396083197098,5.450062757910392
79,5.056666674713294,CNRM-CM5_r1i1p1_rcp45,5.459999995927016,0.0797626869951025,0.43550427066838754,5.895504266595403
80,5.056666674713294,CNRM-CM5_r1i1p1_rcp45,5.459999995927016,0.0797626869951025,0.43550427066838754,5.895504266595403
81,4.229999986787637,CNRM-CM5_r1i1p1_rcp45,4.58000002304713,0.08274232561529893,0.3789598532250422,4.958959876272171
82,4.480000001688798,CNRM-CM5_r1i1p1_rcp45,4.844999986390272,0.08147321084015233,0.3947377054117098,5.239737691801982
83,3.889999993145466,CNRM-CM5_r1i1p1_rcp45,4.234999989469846,0.08868894522681268,0.37559768210164346,4.610597671571489
84,4.6183333446582155,CNRM-CM5_r1i1p1_rcp45,5.043333309392134,0.09202453201553618,0.4641103875951764,5.50744369698731
85,4.6116666446129475,CNRM-CM5_r1i1p1_rcp45,5.004999980330467,0.08529092972862347,0.42688110161412773,5.431881081944595
86,4.9066666687528295,CNRM-CM5_r1i1p1_rcp45,5.301666647195816,0.08050271296366401,0.42679854832823577,5.728465195524052
87,4.9066666687528295,CNRM-CM5_r1i1p1_rcp45,5.301666647195816,0.08050271296366401,0.42679854832823577,5.728465195524052
88,7.163333338995774,CNRM-CM5_r1i1p1_rcp45,7.660000038643679,0.06933457876993504,0.5311028760570455,8.191102914700725
89,5.84833330164353,CNRM-CM5_r1i1p1_rcp45,6.296666691700618,0.07666002721341049,0.48270263993954476,6.779369331640162
90,5.06333332757155,CNRM-CM5_r1i1p1_rcp45,5.46499997129043,0.07932850115390781,0.43353025652861904,5.898530227819049
91,5.84833330164353,CNRM-CM5_r1i1p1_rcp45,6.296666691700618,0.07666002721341049,0.48270263993954476,6.779369331640162
92,6.186666677395502,CNRM-CM5_r1i1p1_rcp45,6.645000033080578,0.07408405520855174,0.4922885493115697,7.137288582392148
93,6.186666677395502,CNRM-CM5_r1i1p1_rcp45,6.645000033080578,0.07408405520855174,0.4922885493115697,7.137288582392148
94,6.120000051955382,CNRM-CM5_r1i1p1_rcp45,6.599999976654848,0.0784313595791723,0.5176469713915451,7.117646948046393
95,6.8249999557932215,CNRM-CM5_r1i1p1_rcp45,7.303333329657714,0.07008547647805795,0.5118575962871423,7.815190925944856
96,5.625000019868215,CNRM-CM5_r1i1p1_rcp45,6.063333332538605,0.07792592197726954,0.472490840193581,6.535824172732186
97,7.953333320717016,CNRM-CM5_r1i1p1_rcp45,8.488333349426588,0.06726739684303083,0.5709880879518114,9.059321437378399
98,7.609999972085158,CNRM-CM5_r1i1p1_rcp45,8.156666718423367,0.07183531515683045,0.5859367243471726,8.74260344277054
99,7.609999972085158,CNRM-CM5_r1i1p1_rcp45,8.156666718423367,0.07183531515683045,0.5859367243471726,8.74260344277054
100,7.310000019768874,CNRM-CM5_r1i1p1_rcp45,7.838333318630855,0.07227541688552351,0.566518808291734,8.404852126922588
101,7.310000019768874,CNRM-CM5_r1i1p1_rcp45,7.838333318630855,0.07227541688552351,0.566518808291734,8.404852126922588
102,7.66833330442508,CNRM-CM5_r1i1p1_rcp45,8.211666685839493,0.07085416867585517,0.5818308164683721,8.793497502307865
103,5.851666634281476,CNRM-CM5_r1i1p1_rcp45,6.341666638851166,0.08373682835913236,0.5310310508483159,6.872697689699482
104,5.851666634281476,CNRM-CM5_r1i1p1_rcp45,6.341666638851166,0.08373682835913236,0.5310310508483159,6.872697689699482
105,5.928333309789498,CNRM-CM5_r1i1p1_rcp45,6.406666653851668,0.08068597345434252,0.5169281355634971,6.923594789415166
106,7.421666676799457,CNRM-CM5_r1i1p1_rcp45,7.9699999789396925,0.07388277135301109,0.5888456861275045,8.558845665067198
107,6.204999968409538,CNRM-CM5_r1i1p1_rcp45,6.69500001023213,0.07896858087304524,0.5286946497530547,7.223694659985185
108,6.204999968409538,CNRM-CM5_r1i1p1_rcp45,6.69500001023213,0.07896858087304524,0.5286946497530547,7.223694659985185
109,4.550000004470348,CNRM-CM5_r1i1p1_rcp45,4.968333298961322,0.09194138331427767,0.45679543627289265,5.425128735234215
110,7.57500005265077,CNRM-CM5_r1i1p1_rcp45,8.14666666338841,0.07546753884676125,0.6148088828908796,8.761475546279291
111,7.491666687031588,CNRM-CM5_r1i1p1_rcp45,8.021666643520197,0.07074526652474583,0.5674949446684996,8.589161588188697
112,6.9716667135556545,CNRM-CM5_r1i1p1_rcp45,7.474999961753687,0.07219697511060807,0.5396723861905273,8.014672347944215
113,6.156666651368141,CNRM-CM5_r1i1p1_rcp45,6.648333330949148,0.07985923348176538,0.530930803740871,7.179264134690019
114,6.156666651368141,CNRM-CM5_r1i1p1_rcp45,6.648333330949148,0.07985923348176538,0.530930803740871,7.179264134690019
115,6.645000047981739,CNRM-CM5_r1i1p1_rcp45,7.141666618486245,0.07474289946097996,0.5337888700493542,7.675455488535599
116,6.525000030795733,CNRM-CM5_r1i1p1_rcp45,7.031666643917561,0.07765005528437345,0.5460093036414833,7.577675947559044
117,7.560000032186508,CNRM-CM5_r1i1p1_rcp45,8.108333321909111,0.07253085812011742,0.5881043737620101,8.69643769567112
118,6.023333318531513,CNRM-CM5_r1i1p1_rcp45,6.510000015298526,0.08079690613662764,0.5259878601855195,7.035987875484045
119,6.023333318531513,CNRM-CM5_r1i1p1_rcp45,6.510000015298526,0.08079690613662764,0.5259878601855195,7.035987875484045
120,7.491666687031588,CNRM-CM5_r1i1p1_rcp45,8.021666643520197,0.07074526652474583,0.5674949446684996,8.589161588188697
